2025-07-26 22:40:34 | INFO     | server:start_hls:186 - HLS 스트리밍과 객체 감지가 시작되었습니다.
2025-07-26 22:51:22 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:51:25 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:51:28 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:51:31 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:51:34 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:51:39 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:51:42 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:51:44 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:51:46 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:51:51 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:51:53 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:51:55 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:51:59 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:52:01 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:52:04 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:52:07 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:52:11 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:52:14 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:52:17 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:52:20 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:52:23 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:52:26 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:52:29 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:52:32 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:52:35 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:52:39 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:52:41 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:52:45 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:52:48 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:52:51 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:52:54 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:52:57 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:53:00 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:53:03 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:53:06 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:53:09 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:53:12 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:53:16 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:53:20 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:53:22 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:53:25 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:53:28 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:53:31 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:53:34 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:53:37 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:53:40 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:53:43 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:53:46 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:53:52 | INFO     | server:start_hls:186 - HLS 스트리밍과 객체 감지가 시작되었습니다.
2025-07-26 22:53:57 | INFO     | server:object_detection_thread:135 - 객체 감지 스레드가 시작되었습니다.
2025-07-26 22:54:01 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:54:04 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:54:07 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:54:10 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:54:13 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:54:18 | INFO     | server:start_hls:186 - HLS 스트리밍과 객체 감지가 시작되었습니다.
2025-07-26 22:54:24 | INFO     | server:object_detection_thread:135 - 객체 감지 스레드가 시작되었습니다.
2025-07-26 22:54:27 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:54:30 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:54:33 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:54:36 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:54:45 | INFO     | server:start_hls:186 - HLS 스트리밍과 객체 감지가 시작되었습니다.
2025-07-26 22:54:49 | INFO     | server:object_detection_thread:135 - 객체 감지 스레드가 시작되었습니다.
2025-07-26 22:54:52 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:54:56 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:54:59 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:55:02 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:55:05 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:55:08 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:55:12 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:55:14 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:55:17 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:55:20 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:55:24 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:55:27 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:55:30 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:55:33 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:55:36 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:55:39 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:55:42 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:55:45 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:55:48 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:55:51 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:55:54 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:55:57 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:56:00 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:56:04 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 22:56:07 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
